case_id,domain,seed,location_index,x_mm,z_mm,error_mm,pointwise_radius_mm,das_radius_mm,pointwise_standardized_abs_error,das_standardized_abs_error,pointwise_covered,das_covered
noise_density-seed-410000,noise_density,410000,86,822.7691629801327,541.902278263517,-0.41444599284239914,3.8040341067653185,6.398081459853018,0.108949073854339,0.0647766045873258,True,True
noise_density-seed-410000,noise_density,410000,87,868.1413043130119,556.0284821012762,-0.5635236976895364,3.8505584067214778,6.476331615510865,0.146348565108338,0.08701279229431252,True,True
noise_density-seed-410000,noise_density,410000,88,948.1973134747747,563.523781019133,-1.111476381271892,3.885127805695606,6.53447458280479,0.28608489523625585,0.17009422367281035,True,True
noise_density-seed-410000,noise_density,410000,91,47.07025706372647,707.2615589949115,-1.3988717370353083,3.8572704204028367,6.487620686294065,0.3626584565178648,0.21562169008903453,True,True
noise_density-seed-410000,noise_density,410000,92,130.95372133825572,718.1061341009864,-1.2948272030154095,3.9933458704918228,6.716488722152927,0.32424619479703065,0.1927833510305309,True,True
noise_density-seed-410000,noise_density,410000,93,160.3753740101155,664.5552820511733,-1.0908064328204006,3.9190907092760026,6.591597473299924,0.2783315094592214,0.16548438178132785,True,True
noise_density-seed-410000,noise_density,410000,94,228.57168873324963,683.4513472020144,-0.91846845449402,4.114264488161726,6.919864176775944,0.2232400121909509,0.1327292604349854,True,True
noise_density-seed-410000,noise_density,410000,95,304.92760294262104,692.2755213040389,-0.7736994157160204,3.8052254325763206,6.400085174691027,0.20332551367191634,0.12088892484987465,True,True
noise_density-seed-410000,noise_density,410000,96,353.3719622023108,699.3835129654299,-0.8888281970238125,4.276533265779089,7.192787296928902,0.20783848547051764,0.12357215086887315,True,True
noise_density-seed-410000,noise_density,410000,97,415.72031049573576,710.0424957670292,-1.51238665415951,4.1801071174215405,7.030606218963734,0.3618057173358781,0.21511468670797296,True,True
noise_density-seed-410000,noise_density,410000,98,465.6078932923923,695.2897894995749,-2.2530103266333086,4.472698751243805,7.5227219716424525,0.5037250331260903,0.2994940309008129,True,True
noise_density-seed-410000,noise_density,410000,99,540.9952327036546,728.4621482534183,-3.742351825381096,4.56571508318554,7.679168010809542,0.8196638986877,0.48733818821429525,True,True
noise_density-seed-410000,noise_density,410000,100,585.148789877537,712.2202336126147,-3.8025193694029014,4.320400219446893,7.266568008427535,0.8801312786456872,0.5232895866374415,True,True
noise_density-seed-410000,noise_density,410000,101,646.375463323781,712.2201436691475,-3.122050978944621,4.655187931555616,7.829654193701209,0.6706605672740973,0.3987469818853871,True,True
noise_density-seed-410000,noise_density,410000,102,720.1900462621595,664.4981642183436,-1.40330638207152,4.401475136330164,7.402929541476739,0.3188263794763954,0.18956095343190146,True,True
noise_density-seed-410000,noise_density,410000,103,757.1214479517299,692.0209447859128,-0.9348710333007357,4.231335361958532,7.116768033604153,0.22093995236246597,0.13136174017284752,True,True
noise_density-seed-410000,noise_density,410000,104,816.5653117344498,729.4439252069238,-0.5094246216318652,4.082007471348458,6.865610451538283,0.12479757207881369,0.07419946488774722,True,True
noise_density-seed-410000,noise_density,410000,105,889.1911480215967,679.9339841852263,-0.5664943405114098,3.906530384925075,6.57047201119734,0.14501214241093757,0.08621821073828413,True,True
noise_density-seed-410000,noise_density,410000,106,934.6805085256541,709.3089623270592,-0.7984921519315051,4.336922458064572,7.294357093805882,0.1841149247311759,0.10946710473080037,True,True
noise_density-seed-410000,noise_density,410000,109,57.00233546850069,839.9277508677592,-1.6128731099538074,3.9464492963390105,6.637612431037632,0.4086896825077712,0.24298994958066167,True,True
noise_density-seed-410000,noise_density,410000,110,113.26644752796639,862.2872019964423,-1.6858633838190364,3.8107276450431837,6.409339456483559,0.44239933704313106,0.26303231327740817,True,True
noise_density-seed-410000,noise_density,410000,111,179.86235459797734,843.0816532974816,-1.5760606418576657,3.9933650674985586,6.71652100998459,0.39466981235575066,0.23465431575584123,True,True
noise_density-seed-410000,noise_density,410000,112,229.15155243783062,844.288135328421,-1.4973107116662678,4.235084189766382,7.123073262479711,0.35354921993861554,0.21020571549547962,True,True
noise_density-seed-410000,noise_density,410000,113,282.21369205944865,853.7373904374924,-1.4629592848865798,4.16699909781302,7.008559577193747,0.3510822178133875,0.2087389382615984,True,True
noise_density-seed-410000,noise_density,410000,114,364.55566484468017,843.8427956210845,-1.626965247320065,4.565117332104764,7.678162641246551,0.3563906749730673,0.21189512691228002,True,True
noise_density-seed-410000,noise_density,410000,115,419.59124380592306,886.1803422295976,-2.4107895206527346,4.4745781292981945,7.525882935384724,0.5387747070204469,0.32033311457953134,True,True
noise_density-seed-410000,noise_density,410000,116,463.72388299708484,824.2329392788638,-2.958019114120578,4.447989099129308,7.481162310862332,0.6650239126484391,0.39539566062156667,True,True
noise_density-seed-410000,noise_density,410000,117,516.5945976181131,843.4189102294959,-4.022630791370307,4.758757216129402,8.003849456110474,0.8453112038865828,0.5025870130902153,True,True
noise_density-seed-410000,noise_density,410000,118,591.5245307521501,862.3417718433698,-4.511710655488766,4.520774516510696,7.603581568004983,0.9979950645649708,0.5933665096029926,True,True
noise_density-seed-410000,noise_density,410000,119,655.7539641164699,867.1425424085045,-3.565573772940116,4.465457570040042,7.510542883362241,0.7984789278622892,0.4747424824427495,True,True
noise_density-seed-410000,noise_density,410000,120,718.5247360708706,830.6530342632799,-2.038082419164027,4.24407629155481,7.138197259300701,0.48021813915540595,0.2855178058449578,True,True
noise_density-seed-410000,noise_density,410000,121,766.3181065050778,833.0088951696348,-1.1540874761853477,4.190474686362725,7.048043641648345,0.27540733748879415,0.1637457903020927,True,True
noise_density-seed-410000,noise_density,410000,122,838.3903255452597,825.1418979870489,-0.5531363547683252,3.829430641262033,6.440796401924375,0.14444349737224454,0.08588011796228485,True,True
noise_density-seed-410000,noise_density,410000,123,876.6295912623517,798.6965928952483,-0.5269273304493076,4.09549016275735,6.888287261343626,0.12866038239841504,0.07649613183328906,True,True
noise_density-seed-410000,noise_density,410000,124,940.2536562475237,818.3749135123225,-0.746351956151599,4.3320406465486965,7.286146276848516,0.17228646198096315,0.10243439093764932,True,True
noise_density-seed-410000,noise_density,410000,127,66.7886952079377,974.6505296550513,-1.9091249117742406,4.020695084424962,6.762487915035024,0.4748245941776713,0.28231102750360376,True,True
noise_density-seed-410000,noise_density,410000,128,111.82784861841148,966.2553746363376,-1.9674708626349435,4.008382215289472,6.741778652835382,0.4908391358314765,0.2918326103464531,True,True
noise_density-seed-410000,noise_density,410000,129,180.13995132311874,923.0014465450652,-1.8529530592663885,4.019198648539586,6.7599710294274375,0.46102549818971417,0.27410665684810365,True,True
noise_density-seed-410000,noise_density,410000,130,235.9473704648196,975.400878743308,-2.0039522557855296,4.019337512273972,6.760204587134725,0.49857775060342663,0.29643367001040627,True,True
noise_density-seed-410000,noise_density,410000,131,283.05463487473924,976.2875090913079,-1.9795388850265638,4.318571785350635,7.263492728352882,0.4583781359711358,0.2725326449766347,True,True
noise_density-seed-410000,noise_density,410000,132,351.2549389561437,935.4014007402103,-1.9372152104631297,3.9566761850272756,6.654813240775905,0.4896067102468168,0.2910998611641375,True,True
noise_density-seed-410000,noise_density,410000,133,415.4905747165639,996.9191853589823,-2.6543620730071797,4.563256044886685,7.675032104845662,0.5816815990374902,0.3458437745597621,True,True
noise_density-seed-410000,noise_density,410000,134,480.0649741649462,960.1842810122185,-3.556612828468875,4.704672829048814,7.912883837891539,0.7559745295164229,0.4494711285205177,True,True
noise_density-seed-410000,noise_density,410000,135,534.2666684660594,942.9354180039421,-4.333964559193756,4.69481588062282,7.896305238119544,0.9231383443771616,0.5488598057571876,True,True
noise_density-seed-410000,noise_density,410000,136,599.5479116499063,967.8268793961254,-4.343197308568534,4.5295474815833465,7.618336994377065,0.9588589867370875,0.5700978194813588,True,True
noise_density-seed-410000,noise_density,410000,137,654.1469932967545,1017.3213763201248,-3.3943602783803613,4.46589348047834,7.511276049894179,0.7600629735612934,0.45190194792909816,True,True
noise_density-seed-410000,noise_density,410000,138,700.1010123962927,981.3692363391392,-2.5392291866065406,4.409938450042888,7.417164158999751,0.5757969675476641,0.3423450165283885,True,True
noise_density-seed-410000,noise_density,410000,139,775.5826523588638,998.8141509155454,-1.233249460039337,4.3958112319948945,7.393403306879257,0.28055105075102765,0.16680402905815367,True,True
noise_density-seed-410000,noise_density,410000,140,818.1924364426219,991.401076400526,-0.8404007444032668,4.215730297218654,7.090521561414416,0.19934879253488413,0.11852453125262394,True,True
noise_density-seed-410000,noise_density,410000,141,882.1332516605868,1007.7469822026011,-0.6646148236234559,3.9817456100961417,6.696978010922688,0.16691544079015344,0.09924100430664061,True,True
noise_density-seed-410000,noise_density,410000,142,939.1657913909813,966.6237102475329,-0.6961478613739938,4.363648731772805,7.339308550996943,0.15953343272229248,0.09485196821156017,True,True
noise_density-seed-410000,noise_density,410000,145,67.44615549164953,1129.7204221316133,-2.263603466429921,4.100689358899893,6.8970318938869,0.5520055942587142,0.3281996518583941,True,True
noise_density-seed-410000,noise_density,410000,146,110.85419639883261,1143.3282945130973,-2.4283879128031987,3.8475673251792064,6.471300855316974,0.6311489072358448,0.3752549861451701,True,True
noise_density-seed-410000,noise_density,410000,147,196.34937008029672,1115.697109141221,-2.485576454723419,4.121529811570898,6.932083870316913,0.6030713274826599,0.3585612207270923,True,True
noise_density-seed-410000,noise_density,410000,148,217.2747130270852,1142.7674448576265,-2.5713376869291658,4.174175479393014,7.020629677683681,0.616010922306284,0.3662545676070367,True,True
noise_density-seed-410000,noise_density,410000,149,299.8583730982755,1062.8061356558144,-2.305455195149012,4.233174322961169,7.119861019094329,0.5446161719927262,0.32380620758834333,True,True
noise_density-seed-410000,noise_density,410000,150,349.6078601211097,1159.548164087458,-2.6245986307212625,4.421530911427099,7.436661752915768,0.5935949975919412,0.35292698766246955,True,True
noise_density-seed-410000,noise_density,410000,151,418.55772861148057,1146.399308293621,-2.8368745783524254,4.438084892937579,7.464504227303836,0.6392114271781519,0.38004862640115333,True,True
noise_density-seed-410000,noise_density,410000,152,461.6360722105656,1076.1986308306675,-3.2199425992715582,4.49591312006998,7.561766685391151,0.7161932433475137,0.42581882425601425,True,True
noise_density-seed-410000,noise_density,410000,153,524.9456010891198,1136.5338834598524,-3.5743619162393774,4.680817986714483,7.872761898870128,0.7636190782005308,0.45401626038663223,True,True
noise_density-seed-410000,noise_density,410000,154,600.0961566596658,1071.972591017556,-3.868406178510183,4.702147106446715,7.908635774257071,0.822689314251045,0.4891369749384592,True,True
noise_density-seed-410000,noise_density,410000,155,640.0442757154872,1123.419726296528,-3.161078369363551,4.438664863034952,7.465479690673281,0.7121687414810032,0.42342602221699516,True,True
noise_density-seed-410000,noise_density,410000,156,711.6615446522769,1119.0499419616958,-2.0920442621297717,4.59543771076038,7.729159095822816,0.4552437425560521,0.2706690645377459,True,True
noise_density-seed-410000,noise_density,410000,157,743.3836648505695,1076.4382605855496,-1.6712124086403541,4.221155962210196,7.099647096468908,0.39591344731202677,0.2353937295660162,True,True
noise_density-seed-410000,noise_density,410000,158,836.7387979423589,1099.4881002941504,-0.8539223363049695,3.962929697718697,6.665331149524088,0.21547753844751247,0.1281140152152741,True,True
noise_density-seed-410000,noise_density,410000,159,889.9183223948339,1116.5569163506013,-0.7363607861550854,3.9364273339221363,6.620756290916094,0.18706322349951723,0.11122004100428795,True,True
noise_density-seed-410000,noise_density,410000,160,938.3241761773273,1101.5299559913371,-0.6985740336935686,4.397970611450563,7.397035210608914,0.15884008680611922,0.09443973346127454,True,True
noise_density-seed-410000,noise_density,410000,163,49.17942368360216,1290.1165835651743,-2.55653809472522,4.077029749908082,6.8572383217502395,0.6270589746819625,0.3728232817308134,True,True
noise_density-seed-410000,noise_density,410000,164,129.02096509847763,1261.5147072980378,-2.7496517430028184,4.155965363220024,6.990001717103367,0.6616156542922678,0.39336925143736085,True,True
noise_density-seed-410000,noise_density,410000,165,168.62873913846627,1265.5886585196583,-2.833133376204486,4.060071236331378,6.828715456745217,0.6978038589205801,0.4148852583110627,True,True
noise_density-seed-410000,noise_density,410000,166,229.93183696800915,1234.1282347242354,-2.8083748222617517,4.089030129760583,6.8774220019409436,0.6868070748175644,0.4083470261777121,True,True
noise_density-seed-410000,noise_density,410000,167,288.25278602393604,1241.2707200283699,-2.80524066607793,3.998666025839075,6.7254367984149805,0.7015441269540089,0.4171090666912603,True,True
noise_density-seed-410000,noise_density,410000,168,341.13545166170115,1251.976367974283,-2.7985205883417485,4.2870846732043875,7.210533921256769,0.652779406442185,0.38811558462982404,True,True
noise_density-seed-410000,noise_density,410000,169,394.5123359864425,1244.1663024662453,-2.812424898238917,4.165643113151273,7.006278919323529,0.6751478275610947,0.40141492090504194,True,True
noise_density-seed-410000,noise_density,410000,170,474.3891379982436,1266.8080087462426,-2.9634510949685122,4.2691592844829405,7.1803848495028175,0.6941533209453511,0.4127147997051588,True,True
noise_density-seed-410000,noise_density,410000,171,515.2729050117858,1217.2609325405028,-3.2025822208086563,4.320676802381751,7.267033198827505,0.7412223517952672,0.4407000949610874,True,True
noise_density-seed-410000,noise_density,410000,172,580.884750937208,1267.805736791529,-2.9262775595732364,4.267995759712465,7.178427893793925,0.6856327241923923,0.4076488059597472,True,True
noise_density-seed-410000,noise_density,410000,173,650.9524027569972,1236.2597852104032,-2.538641092547147,4.267358401440558,7.177355908099706,0.5948975580982752,0.3537014361629008,True,True
noise_density-seed-410000,noise_density,410000,174,687.6574224977026,1246.149584997285,-2.118734115996139,4.269779431721665,7.181427887614229,0.4962162917024078,0.2950296444040479,True,True
noise_density-seed-410000,noise_density,410000,175,757.4416050427205,1210.6761261740328,-1.4491291216117697,4.635936911954856,7.797275516714102,0.31258603150419256,0.18585070112059554,True,True
noise_density-seed-410000,noise_density,410000,176,821.1269818762753,1232.1969261395818,-1.0369680789153604,3.953514130165424,6.649494917117694,0.2622902169498434,0.1559468939882801,True,True
noise_density-seed-410000,noise_density,410000,177,884.9549551182564,1251.3662420525413,-0.8443893579813508,4.264320560285411,7.172246501972626,0.19801263672467342,0.11773010837665904,True,True
noise_density-seed-410000,noise_density,410000,178,953.5853997397186,1229.2093080957202,-0.7010799085721477,4.213699714794798,7.087106284002558,0.16638107981700104,0.09892329541531887,True,True
noise_density-seed-410000,noise_density,410000,181,50.095816944302406,1378.376372867558,-2.7667629885890994,3.993653250251058,6.717005710351113,0.6927899883183821,0.41190421862012594,True,True
noise_density-seed-410000,noise_density,410000,182,130.62849944897724,1400.3569713256788,-3.034865519125942,3.8146086355361217,6.415866972436839,0.7955902712676077,0.47302500693421584,True,True
noise_density-seed-410000,noise_density,410000,183,183.8962163239404,1443.299344047895,-3.172254514867287,3.8012889318189624,6.393464294907758,0.8345207564501879,0.49617146018847913,True,True
noise_density-seed-410000,noise_density,410000,184,223.398941716553,1351.2495212519839,-3.0364843215155846,3.9699884374747563,6.677203385864676,0.7648597393515437,0.4547539060954289,True,True
noise_density-seed-410000,noise_density,410000,185,291.5150032672356,1375.937710180676,-3.031460345582883,3.9679177837159334,6.673720711668738,0.763992731407841,0.45423841909993234,True,True
noise_density-seed-410000,noise_density,410000,186,344.75416932936804,1401.7173168930751,-2.983524869918698,3.9894464587822247,6.709930223184912,0.7478543453944276,0.44464320353283027,True,True
noise_density-seed-410000,noise_density,410000,187,410.907630880738,1369.8809258751307,-2.8670147363594376,4.256261626543317,7.158692019253932,0.6735992727702353,0.40049421439675703,True,True
noise_density-seed-410000,noise_density,410000,188,461.9744113366703,1342.215369147161,-2.847005382379705,4.2683278203393735,7.178986393239761,0.6670071986535796,0.39657484029509316,True,True
noise_density-seed-410000,noise_density,410000,189,528.2100840992683,1339.4162387777353,-2.8116442738313214,4.439135741214666,7.466271670152676,0.6333765033871166,0.37657942250764986,True,True
noise_density-seed-410000,noise_density,410000,190,583.9174581652803,1387.0945374035637,-2.5223326462381337,4.15910146212048,6.9952763849081565,0.6064609553795653,0.3605765530122439,True,True
noise_density-seed-410000,noise_density,410000,191,648.7669553263034,1369.2827451464188,-2.1887014155079685,4.075223294668619,6.8542000083568055,0.5370752121414601,0.3193226653496325,True,True
noise_density-seed-410000,noise_density,410000,192,704.4972882800723,1352.8313505032177,-1.806797882953708,4.3210806161583335,7.267712381338669,0.4181356571310733,0.24860613466116646,True,True
noise_density-seed-410000,noise_density,410000,193,779.6118394430913,1382.1897728824642,-1.346490825607641,4.1170652496828035,6.924574833899026,0.32705112597168107,0.19445104687380083,True,True
noise_density-seed-410000,noise_density,410000,194,843.7444260385615,1365.1933161967763,-1.0652682634676736,4.015239416599047,6.7533119176100715,0.2653062876061243,0.15774012461794615,True,True
noise_density-seed-410000,noise_density,410000,195,883.0502831384595,1409.20931553108,-0.9791815512807498,4.005056923122189,6.736185777070612,0.24448630071340344,0.14536142316825618,True,True
noise_density-seed-410000,noise_density,410000,196,947.2338950508076,1370.8954373242454,-0.7588261562071146,3.732279334228262,6.277395664999383,0.20331440609174556,0.12088232074299066,True,True
noise_density-seed-410000,noise_density,410000,199,33.9248090994551,1535.9384313947921,-3.124761036033919,4.362436164317247,7.337269109409804,0.7162880826986191,0.4258752118041461,True,True
noise_density-seed-410000,noise_density,410000,200,102.94532252886196,1513.0002366428175,-3.213523358428583,4.070668820267207,6.846539746274712,0.7894337516304362,0.4693645954771681,True,True
noise_density-seed-410000,noise_density,410000,201,162.58731677378313,1559.1933565490936,-3.3589708018871445,4.155575339896682,6.989345729032823,0.8083046334495422,0.48058443981879756,True,True
noise_density-seed-410000,noise_density,410000,202,237.94542057917886,1511.2765276707382,-3.2592365939290664,3.9368006599063587,6.621384195396205,0.8278896686647556,0.49222889017604315,True,True
noise_density-seed-410000,noise_density,410000,203,308.7795862740902,1502.2726344020366,-3.1492801189357285,4.3076834993284105,7.245179501138522,0.7310843796733714,0.4346724768435129,True,True
noise_density-seed-410000,noise_density,410000,204,335.7488498293336,1500.0696352867576,-3.092685926140685,3.957194897719132,6.6556856740831805,0.7815349018880174,0.4646682667397303,True,True
noise_density-seed-410000,noise_density,410000,205,409.8272817065028,1502.7971096344022,-2.918935885111953,4.236372923584804,7.125240809804187,0.6890176898406666,0.409661366265061,True,True
noise_density-seed-410000,noise_density,410000,206,465.4190090019681,1506.9517214821885,-2.774851605989737,4.194630928203173,7.055034108378057,0.6615246140805008,0.3933151227000477,True,True
noise_density-seed-410000,noise_density,410000,207,527.1879088519134,1526.1683512367358,-2.590046649204421,4.262055348004241,7.168436595885557,0.6076989709711869,0.36131262578105544,True,True
noise_density-seed-410000,noise_density,410000,208,597.8511951246337,1581.986909749563,-2.3472494549069016,4.220765185659351,7.098989841529876,0.5561194123951777,0.3306455576503621,True,True
noise_density-seed-410000,noise_density,410000,209,632.1018852338045,1497.771491872831,-2.162779265672677,4.157200137490671,6.992078508779361,0.5202490123504502,0.30931850421259693,True,True
noise_density-seed-410000,noise_density,410000,210,694.8649500992016,1546.740292036062,-1.886819916843835,4.1155316569773595,6.921995453488577,0.4584632251935111,0.2725832355022579,True,True
noise_density-seed-410000,noise_density,410000,211,756.5315602710274,1499.2010310230287,-1.555505034570128,4.0697196245214275,6.844943274862418,0.38221429928432604,0.22724878382595412,True,True
noise_density-seed-410000,noise_density,410000,212,828.4091055637341,1524.2870881094009,-1.2992743892520338,3.865838643818016,6.5020317535552765,0.3360912104621191,0.19982590650093293,True,True
noise_density-seed-410000,noise_density,410000,213,895.8368470229215,1529.8518799731785,-1.0596575761957576,3.627043734755418,6.100397794053306,0.29215461783429897,0.17370302920716357,True,True
noise_density-seed-410000,noise_density,410000,214,959.5336306822134,1522.6378037201575,-0.8061499251194114,3.563251419147943,5.99310421562734,0.22623997868558507,0.1345129161974745,True,True
noise_density-seed-410000,noise_density,410000,217,63.99954586542386,1669.2929346516723,-3.5667788500295377,4.925679937165973,8.284600137286791,0.7241190851880057,0.4305312013764443,True,True
noise_density-seed-410000,noise_density,410000,218,113.14359475371805,1661.2498443332643,-3.5730240261617547,4.8318925726106885,8.126857282862204,0.7394667767274548,0.43965630277481244,True,True
noise_density-seed-410000,noise_density,410000,219,176.06852425356712,1657.1248242600373,-3.5510866698352754,4.595056156606806,7.728517352219212,0.77280593507644,0.45947838479208375,True,True
noise_density-seed-410000,noise_density,410000,220,245.69042476005,1652.5407417845026,-3.4660714595147355,4.3340336563837,7.289498360167633,0.7997333971805866,0.4754883379156187,True,True
noise_density-seed-410000,noise_density,410000,221,293.2618443625009,1659.0835883553314,-3.3918630902701916,4.3845861874074865,7.374523678662205,0.773587961393394,0.4599433452338581,True,True
noise_density-seed-410000,noise_density,410000,222,351.7270631552747,1691.5445878915725,-3.3176950005114767,4.529794740411562,7.618752863972392,0.7324161889529771,0.4354643154524954,True,True
noise_density-seed-410000,noise_density,410000,223,421.9639388874621,1668.9938032840348,-3.0751808106147838,4.273621238428491,7.187889499569696,0.7195726151308623,0.4278280586810468,True,True
noise_density-seed-410000,noise_density,410000,224,482.1602834302539,1691.7771793165468,-2.9351146375660564,4.544032919294561,7.642700343352604,0.645927239017828,0.3840415698253737,True,True
noise_density-seed-410000,noise_density,410000,225,527.6428068399114,1665.8166969393378,-2.728213431995532,3.9038906522701304,6.5660321917623525,0.6988447359326172,0.4155041206496533,True,True
noise_density-seed-410000,noise_density,410000,226,610.4631013695467,1664.629060588879,-2.4224171242611714,4.054418350189349,6.81920775386851,0.5974758683074824,0.3552343925710349,True,True
noise_density-seed-410000,noise_density,410000,227,636.190367125115,1663.366640146388,-2.3192692496526455,4.333873855663287,7.289229588122524,0.5351492283565064,0.3181775552016899,True,True
noise_density-seed-410000,noise_density,410000,228,697.3259837852635,1641.5505399967042,-2.0255374322630164,3.9929388418439604,6.7158041324851085,0.507279853885168,0.3016075800164066,True,True
noise_density-seed-410000,noise_density,410000,229,762.1167891277573,1679.115297478577,-1.8517138013401326,3.590109194845817,6.038276848659165,0.5157820280225927,0.30666262043803383,True,True
noise_density-seed-410000,noise_density,410000,230,809.1504970024221,1683.593354178049,-1.6699535443552842,3.7922005568233277,6.378178374243601,0.44036530223870346,0.2618229604707985,True,True
noise_density-seed-410000,noise_density,410000,231,879.4402695322666,1680.1048978434212,-1.3590771772306973,3.6184783703641803,6.085991535441955,0.375593561194595,0.22331236731370238,True,True
noise_density-seed-410000,noise_density,410000,232,928.7340499221009,1606.875441534789,-1.0219240183472755,3.6989968443956043,6.2214171760690755,0.2762705839816017,0.16425904089475726,True,True
noise_density-seed-410000,noise_density,410000,235,58.8235294117647,1800.0,-4.004064547078791,5.207891774231658,8.759257901072298,0.7688455752653437,0.45712371896123966,True,True
noise_density-seed-410000,noise_density,410000,236,117.6470588235294,1800.0,-3.993982028880249,5.230122364915595,8.796647978580676,0.7636498250351557,0.45403454118038616,True,True
noise_density-seed-410000,noise_density,410000,237,176.47058823529412,1800.0,-3.944221204946751,5.172375397748412,8.699522193262924,0.7625550934805914,0.45338365916248036,True,True
noise_density-seed-410000,noise_density,410000,238,235.2941176470588,1800.0,-3.861370767684053,5.048776817808755,8.49163925620679,0.7648131234606536,0.4547261902184155,True,True
noise_density-seed-410000,noise_density,410000,239,294.11764705882354,1800.0,-3.7514216322741007,5.078926776814461,8.542349078546886,0.738624870395753,0.4391557401576293,True,True
noise_density-seed-410000,noise_density,410000,240,352.94117647058823,1800.0,-3.6196643153210637,5.197357587003224,8.741540239739818,0.6964431934359452,0.4140762629983385,True,True
noise_density-seed-410000,noise_density,410000,241,411.7647058823529,1800.0,-3.4704157578437975,5.207963631471,8.75937875920813,0.6663671260821711,0.3961942796680175,True,True
noise_density-seed-410000,noise_density,410000,242,470.5882352941176,1800.0,-3.306313860509931,5.1032128257889235,8.583196272687509,0.6478886876521354,0.3852077659031187,True,True
noise_density-seed-410000,noise_density,410000,243,529.4117647058823,1800.0,-3.127590217825837,5.102060050743551,8.581257397157435,0.6130053716968769,0.36446759176130294,True,True
noise_density-seed-410000,noise_density,410000,244,588.2352941176471,1800.0,-2.9324913480055574,5.034929033377414,8.468348389105302,0.582429529505891,0.3462884630228801,True,True
noise_density-seed-410000,noise_density,410000,245,647.0588235294117,1800.0,-2.7189194694135796,4.889099756807144,8.223075196346942,0.5561186321935854,0.3306450937748259,True,True
noise_density-seed-410000,noise_density,410000,246,705.8823529411765,1800.0,-2.4853069082329973,4.74380320727326,7.9786980079037395,0.5239059884319175,0.3114927906496824,True,True
noise_density-seed-410000,noise_density,410000,247,764.7058823529411,1800.0,-2.2295446966519643,4.654820071782702,7.829035482951817,0.4789754839649674,0.2847789745629495,True,True
noise_density-seed-410000,noise_density,410000,248,823.5294117647059,1800.0,-1.9475904134868702,4.317724878925076,7.262068299405213,0.45106866882443303,0.2681867387072612,True,True
noise_density-seed-410000,noise_density,410000,249,882.3529411764705,1800.0,-1.6334585184895498,3.959047742469734,6.65880201092825,0.4125887397029886,0.24530816741641528,True,True
noise_density-seed-410000,noise_density,410000,250,941.1764705882352,1800.0,-1.2801271092462034,3.4436940484492014,5.792018269658563,0.371730790028424,0.2210157236471677,True,True
noise_density-seed-410000,noise_density,410000,271,1087.3718217102694,145.33240512752846,-1.9774489812328215,4.050799592443339,6.813121292445553,0.4881626296501315,0.290241270682416,True,True
noise_density-seed-410000,noise_density,410000,272,1162.1900325918361,137.18404165700906,-1.9372308178934317,4.130747587258928,6.947587432607739,0.46897826046518004,0.2788350397436168,True,True
noise_density-seed-410000,noise_density,410000,273,1194.5008405290125,157.21689229041243,-1.901326533351097,4.322704393814948,7.2704434456320275,0.4398465312760157,0.2615145207536667,True,True
noise_density-seed-410000,noise_density,410000,274,1246.5813825415403,118.71068960729332,-1.9116102516287887,4.183588696134272,7.036461956212076,0.4569307335100027,0.2716720794519668,True,True
noise_density-seed-410000,noise_density,410000,275,1324.269335356299,145.60535794110055,-1.8750012036417019,4.034130917514095,6.785085912890084,0.46478442122476077,0.2763415567192209,True,True
noise_density-seed-410000,noise_density,410000,276,1364.8393262765965,177.28603858735605,-1.8632271587210245,4.020930769891432,6.7628843191605,0.4633820538947834,0.2755077672173333,True,True
noise_density-seed-410000,noise_density,410000,277,1435.4047354446757,160.63353155508867,-1.8952451425242454,4.2400694307287194,7.131458039502951,0.44698445944988197,0.26575843705817276,True,True
noise_density-seed-410000,noise_density,410000,278,1510.262072716827,100.96787598246004,-2.0367096326547673,4.312848997747384,7.253867456802894,0.47224227737130325,0.2807756889388267,True,True
noise_density-seed-410000,noise_density,410000,279,1545.680863210494,166.641258345801,-1.9921263007485654,4.116490061831841,6.923607413885984,0.48393808094414975,0.28772952908236216,True,True
noise_density-seed-410000,noise_density,410000,280,1607.5298868351342,103.71663298320993,-2.2134128860126854,4.406216093243556,7.410903452245728,0.5023387049506511,0.2986697776155692,True,True
noise_density-seed-410000,noise_density,410000,281,1662.4581302036459,130.34576978799964,-2.2854549823922587,4.187273496676025,7.042659496341255,0.5458098173445124,0.3245158996512013,True,True
noise_density-seed-410000,noise_density,410000,282,1761.9846205544782,94.16395828310453,-2.720394118209666,4.278242332332401,7.195661810332702,0.6358672339924626,0.37806030771252774,True,True
noise_density-seed-410000,noise_density,410000,283,1800.0731417287016,114.08254263121168,-2.7930042681394847,4.251850352868771,7.151272609353991,0.656891479319119,0.39056045276279716,True,True
noise_density-seed-410000,noise_density,410000,284,1828.3447030340017,180.63933402126904,-2.6515821296117563,4.534566064230935,7.626777849451201,0.584748814341393,0.3476674136775278,True,True
noise_density-seed-410000,noise_density,410000,285,1890.2478554951822,193.65531723392448,-2.827633545470209,4.427605390778627,7.446878541889387,0.6386372081304538,0.3797072195503803,True,True
noise_density-seed-410000,noise_density,410000,286,1970.9641881279158,154.2799431417033,-3.3486464347059,4.205701484153476,7.073653899049736,0.796215910074254,0.47339698584288276,True,True
